codgeo;libgeo;an;med_disp
85189;Notre-Dame-de-Riez;2020;22180
85190;Rocheservière;2020;21770
85191;La Roche-sur-Yon;2020;21740
85192;Rochetrejoux;2020;21670
85193;Rosnay;2020;20590
85194;Les Sables-d'Olonne;2020;23700
85196;Saint-André-Goule-d'Oie;2020;22290
85197;Montréverd;2020;22150
85198;Saint-Aubin-des-Ormeaux;2020;22210
85199;Saint-Aubin-la-Plaine;2020;19710
85200;Saint-Avaugourd-des-Landes;2020;21330
85201;Saint-Benoist-sur-Mer;2020;21870
85202;Sainte-Cécile;2020;21030
85204;Saint-Christophe-du-Ligneron;2020;20840
85205;Saint-Cyr-des-Gâts;2020;19820
85206;Saint-Cyr-en-Talmondais;2020;19270
85207;Saint-Denis-du-Payré;2020;21060
85208;Saint-Denis-la-Chevasse;2020;22410
85209;Saint-Étienne-de-Brillouet;2020;20580
85210;Saint-Étienne-du-Bois;2020;20590
85211;Sainte-Flaive-des-Loups;2020;22110
85212;Sainte-Florence;2020;
85213;Rives de l'Yon;2020;22230
85214;Sainte-Foy;2020;22630
85215;Saint-Fulgent;2020;21520
85216;Sainte-Gemme-la-Plaine;2020;22080
85218;Saint-Georges-de-Pointindoux;2020;22120
85220;Saint-Germain-de-Prinçay;2020;21440
85221;Saint-Gervais;2020;21110
85222;Saint-Gilles-Croix-de-Vie;2020;23650
85223;Sainte-Hermine;2020;20270
85226;Saint-Hilaire-de-Riez;2020;23380
85227;Saint-Hilaire-des-Loges;2020;20590
85229;Saint-Hilaire-de-Voust;2020;20280
85231;Saint-Hilaire-la-Forêt;2020;22000
85232;Saint-Hilaire-le-Vouhis;2020;20860
85233;Saint-Jean-de-Beugné;2020;21240
85234;Saint-Jean-de-Monts;2020;22230
85235;Saint-Juire-Champgillon;2020;20710
85236;Saint-Julien-des-Landes;2020;21440
85237;Saint-Laurent-de-la-Salle;2020;19300
85238;Saint-Laurent-sur-Sèvre;2020;22580
85239;Saint-Maixent-sur-Vie;2020;21310
85240;Saint-Malô-du-Bois;2020;22580
85242;Saint-Mars-la-Réorthe;2020;21540
85243;Brem-sur-Mer;2020;22670
85244;Saint-Martin-de-Fraigneau;2020;21880
85245;Saint-Martin-des-Fontaines;2020;20250
85246;Saint-Martin-des-Noyers;2020;21880
85247;Saint-Martin-des-Tilleuls;2020;21430
85248;Saint-Martin-Lars-en-Sainte-Hermine;2020;21560
85250;Saint-Mathurin;2020;22300
85251;Saint-Maurice-des-Noues;2020;19790
85252;Saint-Maurice-le-Girard;2020;21060
85254;Saint-Mesmin;2020;21480
85255;Saint-Michel-en-l'Herm;2020;21060
85256;Saint-Michel-le-Cloucq;2020;20760
85259;Saint-Paul-en-Pareds;2020;22570
85260;Saint-Paul-Mont-Penit;2020;20530
85261;Sainte-Pexine;2020;20910
85262;Saint-Philbert-de-Bouaine;2020;21410
85264;Saint-Pierre-du-Chemin;2020;20180
85265;Saint-Pierre-le-Vieux;2020;20130
85266;Saint-Prouant;2020;21720
85267;Sainte-Radégonde-des-Noyers;2020;21450
85268;Saint-Révérend;2020;21140
85269;Saint-Sigismond;2020;21600
85273;Saint-Urbain;2020;21200
85274;Saint-Valérien;2020;20320
85276;Saint-Vincent-Sterlanges;2020;20820
85277;Saint-Vincent-sur-Graon;2020;21240
85278;Saint-Vincent-sur-Jard;2020;24370
85280;Sallertaine;2020;21550
85281;Sérigné;2020;21290
85282;Sigournais;2020;21230
85284;Soullans;2020;22600
85285;Le Tablier;2020;21290
85286;La Taillée;2020;20380
85287;Tallud-Sainte-Gemme;2020;21020
85288;Talmont-Saint-Hilaire;2020;23910
85289;Terval;2020;20540
85290;Thiré;2020;21660
85291;Thorigny;2020;21160
85292;Rives-du-Fougerais;2020;20170
85293;Tiffauges;2020;22430
85294;La Tranche-sur-Mer;2020;23950
85295;Treize-Septiers;2020;22140
85296;Treize-Vents;2020;21070
85297;Triaize;2020;21310
85298;Vairé;2020;20900
85300;Venansault;2020;23140
85301;Vendrennes;2020;21600
85302;Chanverrie;2020;21770
85303;Vix;2020;20270
85304;Vouillé-les-Marais;2020;20210
85305;Vouvant;2020;21110
85306;Xanton-Chassenon;2020;21350
86001;Adriers;2020;18130
86002;Amberre;2020;21480
86003;Anché;2020;21900
86004;Angles-sur-l'Anglin;2020;22140
86005;Angliers;2020;20590
86006;Antigny;2020;20160
86007;Antran;2020;23130
86008;Arçay;2020;21080
86009;Archigny;2020;19910
86010;Aslonnes;2020;23820
86011;Asnières-sur-Blour;2020;18640
86012;Asnois;2020;19820
86013;Aulnay;2020;20610
86014;Availles-en-Châtellerault;2020;23480
86015;Availles-Limouzine;2020;19400
86016;Avanton;2020;23890
86017;Ayron;2020;21120
86018;Basses;2020;21480
86019;Beaumont Saint-Cyr;2020;22550
86020;Bellefonds;2020;22610
86022;Berrie;2020;20200
86023;Berthegon;2020;18720
86024;Béruges;2020;24660
86025;Béthines;2020;19390
86026;Beuxes;2020;20480
86027;Biard;2020;23800
86028;Bignoux;2020;24400
86029;Blanzay;2020;20270
86031;Bonnes;2020;23130
86032;Bonneuil-Matours;2020;23130
86034;Bouresse;2020;20050
86035;Bourg-Archambault;2020;20050
86036;Bournand;2020;20220
86037;Brigueil-le-Chantre;2020;18010
86038;Brion;2020;21730
86039;Brux;2020;18780
86040;La Bussière;2020;20120
86041;Buxerolles;2020;23110
86042;Buxeuil;2020;20780
86044;Ceaux-en-Loudun;2020;21050
86045;Celle-Lévescault;2020;22130
86046;Cenon-sur-Vienne;2020;22920
86047;Cernay;2020;21900
86048;Chabournay;2020;22030
86049;Chalais;2020;21210
86050;Chalandray;2020;20330
86051;Champagné-le-Sec;2020;21640
86052;Champagné-Saint-Hilaire;2020;20340
86053;Champigny en Rochereau;2020;22420
86054;Champniers;2020;20610
86055;La Chapelle-Bâton;2020;19120
86058;La Chapelle-Moulière;2020;24130
86059;Chapelle-Viviers;2020;19190
86061;Charroux;2020;19130
86062;Chasseneuil-du-Poitou;2020;22190
86063;Chatain;2020;16970
86064;Château-Garnier;2020;19900
86065;Château-Larcher;2020;22780
86066;Châtellerault;2020;19770
86068;Chaunay;2020;19540
86069;La Chaussée;2020;20190
86070;Chauvigny;2020;21850
86072;Chenevelles;2020;21110
86073;Cherves;2020;19810
86074;Chiré-en-Montreuil;2020;21740
86075;Chouppes;2020;20590
86076;Cissé;2020;24980
86077;Civaux;2020;21090
86078;Civray;2020;19530
86079;La Roche-Rigault;2020;20150
86080;Cloué;2020;21610
86081;Colombiers;2020;23440
86082;Valence-en-Poitou;2020;20420
86083;Coulombiers;2020;21290
86084;Coulonges-les-Hérolles;2020;18220
86085;Coussay;2020;20020
86086;Coussay-les-Bois;2020;21560
86087;Craon;2020;19490
86088;Croutelle;2020;24910
86089;Cuhon;2020;19580
86090;Curçay-sur-Dive;2020;20410
86091;Curzay-sur-Vonne;2020;19340
86092;Dangé-Saint-Romain;2020;20940
86093;Dercé;2020;20540
86094;Dienné;2020;23030
86095;Dissay;2020;22700
86096;Doussay;2020;20570
86097;La Ferrière-Airoux;2020;19740
86098;Fleix;2020;20050
86099;Fleuré;2020;21630
86100;Fontaine-le-Comte;2020;24900
86102;Frozes;2020;23640
86103;Gençay;2020;20240
86104;Genouillé;2020;20150
86105;Gizay;2020;21470
86106;Glénouze;2020;19410
86107;Gouex;2020;20610
86108;La Grimaudière;2020;19460
86109;Guesnes;2020;18980
86110;Haims;2020;21430
86111;Ingrandes;2020;22070
86112;L'Isle-Jourdain;2020;19580
86113;Iteuil;2020;23460
86114;Jardres;2020;22760
86115;Jaunay-Marigny;2020;22600
86116;Jazeneuil;2020;22400
86117;Jouhet;2020;20520
86118;Journet;2020;20100
86119;Joussé;2020;20180
86120;Lathus-Saint-Rémy;2020;19270
86121;Latillé;2020;20470
86122;Lauthiers;2020;
86123;Boivre-la-Vallée;2020;21030
86124;Lavoux;2020;23940
86125;Leigné-les-Bois;2020;21340
86126;Leignes-sur-Fontaine;2020;19010
86127;Leigné-sur-Usseau;2020;22130
86128;Lencloître;2020;20060
86129;Lésigny;2020;21440
86130;Leugny;2020;20970
86131;Lhommaizé;2020;21660
86132;Liglet;2020;18440
86133;Ligugé;2020;25030
86134;Linazay;2020;18550
86135;Liniers;2020;24300
86136;Lizant;2020;19680
86137;Loudun;2020;19820
86138;Luchapt;2020;18030
86139;Lusignan;2020;20960
86140;Lussac-les-Châteaux;2020;20120
86141;Magné;2020;22370
86142;Maillé;2020;20420
86143;Mairé;2020;20060
86144;Maisonneuve;2020;21350
86145;Marçay;2020;22670
86147;Marigny-Chemereau;2020;21010
86148;Marnay;2020;22180
86149;Martaizé;2020;19910
86150;Massognes;2020;21460
86151;Maulay;2020;18440
86152;Mauprévoir;2020;20700
86153;Mazerolles;2020;20630
86154;Mazeuil;2020;20490
86156;Messemé;2020;21730
86157;Mignaloux-Beauvoir;2020;26910
86158;Migné-Auxances;2020;24030
86159;Millac;2020;19450
86160;Mirebeau;2020;19250
86161;Moncontour;2020;20110
86162;Mondion;2020;23440
86163;Montamisé;2020;26410
86164;Monthoiron;2020;21340
86165;Montmorillon;2020;20980
86167;Monts-sur-Guesnes;2020;18020
86169;Morton;2020;19570
86170;Moulismes;2020;20280
86171;Moussac;2020;19370
86172;Mouterre-sur-Blourde;2020;17030
86173;Mouterre-Silly;2020;20590
86174;Naintré;2020;22190
86175;Nalliers;2020;19500
86176;Nérignac;2020;18500
86177;Neuville-de-Poitou;2020;22840
86178;Nieuil-l'Espoir;2020;23530
86180;Nouaillé-Maupertuis;2020;26370
86181;Nueil-sous-Faye;2020;20170
86182;Orches;2020;19850
86183;Les Ormes;2020;21130
86184;Ouzilly;2020;21020
86186;Oyré;2020;22870
86187;Paizay-le-Sec;2020;20450
86189;Payroux;2020;19180
86190;Persac;2020;19220
86191;Pindray;2020;21490
86192;Plaisance;2020;19200
86193;Pleumartin;2020;19970
86194;Poitiers;2020;19720
86195;Port-de-Piles;2020;20060
86196;Pouançay;2020;19660
86197;Pouant;2020;20110
86198;Pouillé;2020;23480
86200;Pressac;2020;19590
86201;Prinçay;2020;19280
86202;La Puye;2020;19660
86203;Queaux;2020;20710
86204;Quinçay;2020;25350
86205;Ranton;2020;19650
86206;Raslay;2020;19390
86207;La Roche-Posay;2020;20730
86209;Roches-Prémarie-Andillé;2020;23250
86210;Roiffé;2020;19920
86211;Romagne;2020;17900
86213;Rouillé;2020;20850
86214;Saint-Benoît;2020;24830
86217;Saint-Christophe;2020;20510
86218;Saint-Clair;2020;18160
86220;Saint-Gaudent;2020;21510
86221;Saint-Genest-d'Ambière;2020;21530
86222;Saint-Georges-lès-Baillargeaux;2020;24020
86223;Saint-Germain;2020;20390
86224;Saint-Gervais-les-Trois-Clochers;2020;21160
86225;Saint-Jean-de-Sauves;2020;19140
86226;Saint-Julien-l'Ars;2020;24040
86227;Saint-Laon;2020;20900
86228;Saint-Laurent-de-Jourdes;2020;20280
86229;Saint-Léger-de-Montbrillais;2020;19530
86230;Saint-Léomer;2020;19780
86233;Valdivienne;2020;22020
86234;Saint-Martin-l'Ars;2020;18810
86235;Saint-Maurice-la-Clouère;2020;22130
86236;Saint-Pierre-de-Maillé;2020;19880
86237;Saint-Pierre-d'Exideuil;2020;22200
86239;Sainte-Radégonde;2020;19950
86241;Saint-Rémy-sur-Creuse;2020;21580
86242;Saint-Romain;2020;17450
86244;Saint-Sauvant;2020;20800
86245;Senillé-Saint-Sauveur;2020;22800
86246;Saint-Savin;2020;18920
86247;Val-de-Comporté;2020;19560
86248;Saint-Secondin;2020;19010
86249;Saires;2020;19040
86250;Saix;2020;19470
86252;Sammarçolles;2020;19930
86253;Sanxay;2020;20040
86254;Saulgé;2020;21360
86255;Savigné;2020;20080
86256;Savigny-Lévescault;2020;25430
86257;Savigny-sous-Faye;2020;20610
86258;Scorbé-Clairvaux;2020;21770
86260;Sérigny;2020;19500
86261;Sèvres-Anxaumont;2020;26090
86262;Sillars;2020;21680
86263;Smarves;2020;24310
86264;Sommières-du-Clain;2020;18790
86265;Sossais;2020;21520
86266;Surin;2020;19040
86268;Tercé;2020;23410
86269;Ternay;2020;20300
86270;Thollet;2020;18070
86271;Thurageau;2020;21900
86272;Thuré;2020;22930
86273;La Trimouille;2020;19000
86274;Les Trois-Moutiers;2020;19970
86275;Usseau;2020;22950
86276;Usson-du-Poitou;2020;19320
86279;Vaux-sur-Vienne;2020;22050
86280;Vellèches;2020;21040
86281;Saint-Martin-la-Pallu;2020;22350
86284;Vernon;2020;21950
86285;Verrières;2020;22420
86286;Verrue;2020;18920
86287;Vézières;2020;21230
86288;Vicq-sur-Gartempe;2020;20650
86289;Le Vigeant;2020;18460
86290;La Villedieu-du-Clain;2020;22140
86291;Villemort;2020;
86292;Villiers;2020;22070
86293;Vivonne;2020;21900
86294;Vouillé;2020;22580
86295;Voulême;2020;21360
86296;Voulon;2020;22340
86297;Vouneuil-sous-Biard;2020;24620
86298;Vouneuil-sur-Vienne;2020;22070
86299;Vouzailles;2020;21120
86300;Yversay;2020;23580
87001;Aixe-sur-Vienne;2020;22930
87002;Ambazac;2020;22490
87003;Arnac-la-Poste;2020;19500
87004;Augne;2020;21140
87005;Aureil;2020;24450
87006;Azat-le-Ris;2020;17270
87007;Balledent;2020;19010
87008;La Bazeuge;2020;19330
87009;Beaumont-du-Lac;2020;18970
87011;Bellac;2020;19370
87012;Berneuil;2020;18620
87013;Bersac-sur-Rivalier;2020;21590
87014;Bessines-sur-Gartempe;2020;21020
87015;Beynac;2020;23960
87016;Les Billanges;2020;18380
87017;Blanzac;2020;20700
87018;Blond;2020;19900
87019;Boisseuil;2020;26170
87020;Bonnac-la-Côte;2020;23810
87021;Bosmie-l'Aiguille;2020;24490
87022;Breuilaufa;2020;22460
87023;Le Buis;2020;22330
87024;Bujaleuf;2020;19810
87025;Burgnac;2020;23860
87027;Bussière-Galant;2020;20600
87028;Val-d'Oire-et-Gartempe;2020;17490
87029;Les Cars;2020;20900
87030;Chaillac-sur-Vienne;2020;22790
87031;Le Chalard;2020;20970
87032;Châlus;2020;20200
87033;Chamboret;2020;20570
87034;Champagnac-la-Rivière;2020;19820
87035;Champnétery;2020;21110
87036;Champsac;2020;21420
87037;La Chapelle-Montbrandeix;2020;17520
87038;Chaptelat;2020;24180
87039;Château-Chervix;2020;21310
87040;Châteauneuf-la-Forêt;2020;20640
87041;Châteauponsac;2020;19980
87042;Le Châtenet-en-Dognon;2020;20790
87043;Cheissoux;2020;18330
87044;Chéronnac;2020;18380
87045;Cieux;2020;21080
87046;Cognac-la-Forêt;2020;21120
87047;Compreignac;2020;22500
87048;Condat-sur-Vienne;2020;24160
87049;Coussac-Bonneval;2020;20050
87050;Couzeix;2020;24410
87051;La Croisille-sur-Briance;2020;19400
87052;La Croix-sur-Gartempe;2020;19920
87053;Cromac;2020;19020
87054;Cussac;2020;18420
87056;Dinsac;2020;20280
87057;Dompierre-les-Églises;2020;18420
87058;Domps;2020;19120
87059;Le Dorat;2020;19590
87060;Dournazac;2020;18540
87061;Droux;2020;19090
87062;Eybouleuf;2020;22130
87063;Eyjeaux;2020;23400
87064;Eymoutiers;2020;20250
87065;Feytiat;2020;24340
87066;Flavignac;2020;20640
87067;Folles;2020;18460
87068;Fromental;2020;20590
87069;Gajoubert;2020;15460
87070;La Geneytouse;2020;24180
87071;Glandon;2020;20720
87072;Glanges;2020;20090
87073;Gorre;2020;20660
87074;Les Grands-Chézeaux;2020;21170
87075;Isle;2020;24690
87076;Jabreilles-les-Bordes;2020;20550
87077;Janailhac;2020;21680
87078;Javerdat;2020;20810
87079;La Jonchère-Saint-Maurice;2020;21370
87080;Jouac;2020;17560
87081;Jourgnac;2020;24940
87082;Ladignac-le-Long;2020;19090
87083;Laurière;2020;19820
87084;Lavignac;2020;21280
87085;Limoges;2020;20150
87086;Linards;2020;21250
87087;Lussac-les-Églises;2020;18420
87088;Magnac-Bourg;2020;22080
87089;Magnac-Laval;2020;19820
87090;Mailhac-sur-Benaize;2020;18260
87091;Maisonnais-sur-Tardoire;2020;18600
87092;Marval;2020;18310
87093;Masléon;2020;21110
87094;Meilhac;2020;23160
87095;Meuzac;2020;20540
87096;La Meyze;2020;20980
87097;Val d'Issoire;2020;18500
87099;Moissannes;2020;20720
87100;Montrol-Sénard;2020;20090
87101;Mortemart;2020;21090
87103;Nantiat;2020;20790
87104;Nedde;2020;18730
87105;Neuvic-Entier;2020;19810
87106;Nexon;2020;22310
87107;Nieul;2020;24100
87108;Nouic;2020;18210
87109;Oradour-Saint-Genest;2020;17760
87110;Oradour-sur-Glane;2020;22000
87111;Oradour-sur-Vayres;2020;20040
87112;Pageas;2020;20470
87113;Le Palais-sur-Vienne;2020;22300
87114;Panazol;2020;24230
87115;Pensol;2020;19960
87116;Peyrat-de-Bellac;2020;20950
87117;Peyrat-le-Château;2020;19680
87118;Peyrilhac;2020;22130
87119;Pierre-Buffière;2020;22010
87120;La Porcherie;2020;19740
87121;Rancon;2020;18580
87122;Razès;2020;22150
87123;Rempnat;2020;18770
87124;Rilhac-Lastours;2020;20700
87125;Rilhac-Rancon;2020;24280
87126;Rochechouart;2020;21570
87127;La Roche-l'Abeille;2020;21340
87128;Saint-Pardoux-le-Lac;2020;21140
87129;Royères;2020;22730
87130;Roziers-Saint-Georges;2020;21880
87131;Saillat-sur-Vienne;2020;19860
87132;Saint-Amand-le-Petit;2020;17180
87133;Saint-Amand-Magnazeix;2020;19490
87134;Sainte-Anne-Saint-Priest;2020;19260
87135;Saint-Auvent;2020;20310
87137;Saint-Bazile;2020;16930
87138;Saint-Bonnet-Briance;2020;21010
87139;Saint-Bonnet-de-Bellac;2020;18880
87140;Saint-Brice-sur-Vienne;2020;22400
87141;Saint-Cyr;2020;21550
87142;Saint-Denis-des-Murs;2020;22260
87143;Saint-Gence;2020;23650
87144;Saint-Genest-sur-Roselle;2020;21520
87145;Saint-Georges-les-Landes;2020;19400
87146;Saint-Germain-les-Belles;2020;21410
87147;Saint-Gilles-les-Forêts;2020;
87148;Saint-Hilaire-Bonneval;2020;23720
87149;Saint-Hilaire-la-Treille;2020;19430
87150;Saint-Hilaire-les-Places;2020;20920
87151;Saint-Jean-Ligoure;2020;21560
87152;Saint-Jouvent;2020;23430
87153;Saint-Julien-le-Petit;2020;16440
87154;Saint-Junien;2020;21300
87155;Saint-Junien-les-Combes;2020;21770
87156;Saint-Just-le-Martel;2020;24440
87157;Saint-Laurent-les-Églises;2020;22540
87158;Saint-Laurent-sur-Gorre;2020;20810
87159;Saint-Léger-la-Montagne;2020;20670
87160;Saint-Léger-Magnazeix;2020;18350
87161;Saint-Léonard-de-Noblat;2020;20830
87162;Sainte-Marie-de-Vaux;2020;20920
87163;Saint-Martial-sur-Isop;2020;15670
87164;Saint-Martin-de-Jussac;2020;21230
87165;Saint-Martin-le-Mault;2020;18460
87166;Saint-Martin-le-Vieux;2020;23830
87167;Saint-Martin-Terressus;2020;21540
87168;Saint-Mathieu;2020;19340
87169;Saint-Maurice-les-Brousses;2020;22450
87170;Saint-Méard;2020;20220
87172;Saint-Ouen-sur-Gartempe;2020;19870
87174;Saint-Paul;2020;23030
87176;Saint-Priest-Ligoure;2020;21890
87177;Saint-Priest-sous-Aixe;2020;23820
87178;Saint-Priest-Taurion;2020;22740
87179;Saint-Sornin-la-Marche;2020;20030
87180;Saint-Sornin-Leulac;2020;19910
87181;Saint-Sulpice-Laurière;2020;19570
87182;Saint-Sulpice-les-Feuilles;2020;20170
87183;Saint-Sylvestre;2020;22690
87185;Saint-Victurnien;2020;22860
87186;Saint-Vitte-sur-Briance;2020;19760
87187;Saint-Yrieix-la-Perche;2020;21270
87188;Saint-Yrieix-sous-Aixe;2020;23460
87189;Les Salles-Lavauguyon;2020;18040
87190;Sauviat-sur-Vige;2020;19920
87191;Séreilhac;2020;22010
87192;Solignac;2020;24830
87193;Surdoux;2020;
87194;Sussac;2020;20590
87195;Tersannes;2020;18060
87197;Thouron;2020;21550
87198;Vaulry;2020;19550
87199;Vayres;2020;19030
87200;Verneuil-Moustiers;2020;16680
87201;Verneuil-sur-Vienne;2020;25920
87202;Veyrac;2020;24130
87203;Vicq-sur-Breuilh;2020;22760
87204;Videix;2020;17930
87205;Le Vigen;2020;24760
87206;Villefavard;2020;19130
88001;Les Ableuvenettes;2020;
88002;Ahéville;2020;
88003;Aingeville;2020;
88004;Ainvelle;2020;21570
88005;Allarmont;2020;19940
88006;Ambacourt;2020;23220
88007;Ameuvelle;2020;
88008;Anglemont;2020;20070
88009;Anould;2020;21070
88010;Aouze;2020;21350
88011;Arches;2020;22380
88012;Archettes;2020;23240
88013;Aroffe;2020;
88014;Arrentès-de-Corcieux;2020;21030
88015;Attignéville;2020;21880
88016;Attigny;2020;21040
88017;Aulnois;2020;20750
88019;Autigny-la-Tour;2020;22440
88020;Autreville;2020;24940
88021;Autrey;2020;20330
88022;Auzainvilliers;2020;21580
88023;Avillers;2020;
88024;Avrainville;2020;22580
88025;Avranville;2020;
88026;Aydoilles;2020;24700
88027;Badménil-aux-Bois;2020;21180
88028;La Baffe;2020;24520
88029;La Vôge-les-Bains;2020;18830
88030;Bainville-aux-Saules;2020;23200
88031;Balléville;2020;22370
88032;Ban-de-Laveline;2020;20790
88033;Ban-de-Sapt;2020;20120
88035;Barbey-Seroux;2020;19860
88036;Barville;2020;
88037;Basse-sur-le-Rupt;2020;22450
88038;Battexey;2020;
88039;Baudricourt;2020;21380
88040;Bayecourt;2020;21710
88041;Bazegney;2020;22040
88042;Bazien;2020;
88043;Bazoilles-et-Ménil;2020;21720
88044;Bazoilles-sur-Meuse;2020;21530
88045;Beaufremont;2020;
88046;Beauménil;2020;21460
88047;Begnécourt;2020;22950
88048;Bellefontaine;2020;21150
88049;Belmont-lès-Darney;2020;21740
88050;Belmont-sur-Buttant;2020;22250
88051;Belmont-sur-Vair;2020;21590
88052;Belrupt;2020;
88053;Belval;2020;22300
88054;Bertrimoutier;2020;22750
88055;Bettegney-Saint-Brice;2020;22080
88056;Bettoncourt;2020;
88057;Le Beulay;2020;
88058;Biécourt;2020;
88059;Biffontaine;2020;21370
88060;Blémerey;2020;
88061;Bleurville;2020;22110
88062;Blevaincourt;2020;
88063;Bocquegney;2020;23010
88064;Bois-de-Champ;2020;21810
88065;Bonvillet;2020;21640
88066;Boulaincourt;2020;
88068;La Bourgonce;2020;21260
88069;Bouxières-aux-Bois;2020;24130
88070;Bouxurulles;2020;24030
88071;Bouzemont;2020;
88073;Brantigny;2020;24660
88074;Brechainville;2020;
88075;La Bresse;2020;21650
88076;Brouvelieures;2020;20190
88077;Brû;2020;21630
88078;Bruyères;2020;18290
88079;Bulgnéville;2020;22790
88080;Bult;2020;23640
88081;Bussang;2020;20630
88082;Celles-sur-Plaine;2020;20000
88083;Certilleux;2020;21640
88084;Chamagne;2020;23270
88085;Champdray;2020;19840
88086;Champ-le-Duc;2020;21590
88087;Chantraine;2020;23710
88088;La Chapelle-aux-Bois;2020;19570
88089;La Chapelle-devant-Bruyères;2020;20730
88090;Charmes;2020;19600
88091;Charmois-devant-Bruyères;2020;22870
88092;Charmois-l'Orgueilleux;2020;20290
88093;Châtas;2020;
88094;Châtel-sur-Moselle;2020;20820
88095;Châtenois;2020;19580
88096;Châtillon-sur-Saône;2020;20180
88097;Chauffecourt;2020;
88098;Chaumousey;2020;23940
88099;Chavelot;2020;23770
88100;Chef-Haut;2020;
88101;Cheniménil;2020;22030
88102;Chermisey;2020;
88103;Circourt;2020;
88104;Circourt-sur-Mouzon;2020;21910
88105;Claudon;2020;20840
88106;Ban-sur-Meurthe-Clefcy;2020;21300
88107;Clérey-la-Côte;2020;
88108;Le Clerjus;2020;18940
88109;Cleurie;2020;22990
88110;Clézentaine;2020;19700
88111;Coinches;2020;23100
88113;Combrimont;2020;20660
88114;Contrexéville;2020;20420
88115;Corcieux;2020;20370
88116;Cornimont;2020;19420
88117;Courcelles-sous-Châtenois;2020;
88118;Coussey;2020;20950
88119;Crainvilliers;2020;21370
88120;La Croix-aux-Mines;2020;20360
88121;Damas-aux-Bois;2020;21340
88122;Damas-et-Bettegney;2020;22860
88123;Damblain;2020;20700
88124;Darney;2020;19170
88125;Darney-aux-Chênes;2020;
88126;Darnieulles;2020;21820
88127;Deinvillers;2020;
88128;Denipaire;2020;23010
88129;Derbamont;2020;21710
88130;Destord;2020;21460
88131;Deycimont;2020;22970
